days_to_detection,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_removed,symptomatic,vaccinated,FoI
4,0.1,4.04851757355009,9.1222139756221,0,1,171705.9,1,0,1.99589175504857e-08
5.6,0.1,5.08807063274888,8.91300034400468,1,0,175075,0,0,0.359570910712705
6.89999999999999,0.1,2.98611044929203,9.78325408978045,1,0,177203,0,0,4.81606956895152
7.99999999999999,0.1,6.57721987525973,7.96738888007748,1,0,177206,0,0,0.0992634122924323
5.8,0.1,9.5358338996314,8.06593515108647,1,0,178412,1,0,0.000159385761972756
3.2,0.1,3.25015424400466,7.03986701942487,0,1,179374.1,1,0,0.000198480435186217
4.6,0.1,2.79094673920958,6.69233996134034,1,0,182503,0,0,6.01338558116406e-09
5.7,0.1,4.77890777171469,5.12341413585513,1,0,182584,0,0,0.0174635106387891
6.49999999999999,0.1,6.50032927590936,8.33694246532089,0,1,184743.9,1,0,2.57476061103024e-10
5.6,0.1,5.68159638542669,7.07000625209133,0,1,186660.7,1,0,1.0781720898556e-06
4.6,0.1,2.62766988991087,8.98204791254651,1,0,186662,0,0,1.06962692321872
4.7,0.1,4.48854030160527,9.91517183243862,1,0,187810,0,0,3.39418010882889e-05
6.49999999999999,0.1,6.72600384826597,8.73443951032855,1,0,188177,1,0,3.64152440446517e-06
4.2,0.1,6.19124691778276,7.93234589762735,1,0,191301,1,0,4.76468067522532e-05
5.3,0.1,7.24009103866073,8.00105919849053,1,0,194274,1,0,1.65266886375124e-15
4.4,0.1,2.64558320311395,5.49889828401991,1,0,195333,0,0,2.55698012021174e-11
5.6,0.1,5.64908014494269,8.24305195475683,0,1,195848.4,1,0,0.0269531797215485
6.79999999999999,0.1,6.97857643089726,9.19640928691922,1,0,195858,1,0,3.64011788088768e-21
5.2,0.1,5.39532875759525,6.18030898982558,1,0,197266,0,0,0.00942531309624556
6.39999999999999,0.1,4.59929614651837,9.69472386218982,1,0,199608,0,0,2.35141434875329e-06
6.09999999999999,0.1,7.51069115361928,7.57298897638035,1,0,199609,1,0,0.00382667052478167
12.7,0.1,14.4644274893748,7.08170040590743,1,0,200501,1,0,0.111720803802004
4.1,0.1,4.19846235409559,9.14071268414354,0,1,200727.3,1,0,0.000410325634072624
5,0.1,5.43110776352616,6.2627227700661,1,0,200991,1,0,0.320382156232954
7.79999999999999,0.1,7.80618688616996,8.09952073188006,0,1,202564.3,1,0,1.68557461887753e-12
3.6,0.1,4.07839755014408,5.93063468355303,1,0,202839,1,0,4.92640935981436e-11
5.9,0.1,5.98919627419262,9.85162140720067,0,1,203550.4,1,0,0.222006805564537
4.1,0.1,4.13508898529699,9.25070232999746,0,1,203633.7,1,0,0.212909154053215
5.1,0.1,4.01008538116298,7.94390934202583,1,0,203772,0,0,0.0367715798793797
2.2,0.1,2.26953962192381,8.08238351318339,0,1,206531.7,1,0,3.65446717637383e-05
6.79999999999999,0.1,8.43819771921614,7.88113917717468,1,0,206566,1,0,0.000325697312496596
3.4,0.1,3.45154533372251,8.99728657562036,0,1,208092.7,1,0,0.00906609198141663
3.6,0.1,5.21040281910646,9.14138446609169,1,0,208568,1,0,0.00560593602456084
5.6,0.1,5.06981348960698,8.5860129878658,1,0,209184,0,0,2.15533265444392e-12
5.1,0.1,6.60155312190233,6.1812283582427,1,0,209622,0,0,0.0131672620823297
5.8,0.1,5.857652693823,6.32984367243096,0,1,211171.6,1,0,6.39013490596443e-05
2.2,0.1,2.28865698807283,7.4839051950001,0,1,211604.2,1,0,1.18153991799986e-11
4.5,0.1,4.57219498565355,8.72701653609511,0,1,212946.6,1,0,0.000562971924495938
3.3,0.1,3.30205662009941,6.22636003337633,0,1,215216.9,1,0,22.0766522036674
4,0.1,6.96610039470517,9.2430689798686,1,0,215810,1,0,8.01979920215837e-06
3.5,0.1,3.59500045304093,9.87269654383138,0,1,215865.4,1,0,3.68218255277664e-12
4,0.1,7.31018073193649,5.29435246928134,1,0,219071,0,0,0.00143123697804201
5.2,0.1,5.29521951537539,6.45885649094171,0,1,219622.5,1,0,3.07647304572533e-07
5.9,0.1,5.93149587876444,5.3090899579431,0,1,220434.9,1,0,0.0108665512325094
5,0.1,5.09255701455492,6.62998311456206,0,1,222046.9,1,0,0.0983168865008512
5.6,0.1,6.26482342979116,5.72411340514252,1,0,225021,0,0,0.00110829743253106
4.3,0.1,4.39734565822592,5.69188395158216,1,0,225168,0,0,0.0206502639901392
6.79999999999999,0.1,9.92922231998969,8.42627006058503,1,0,227614,1,0,4.20842051717945e-06
5.2,0.1,8.24272426256275,6.68146935977752,1,0,227763,1,0,4.00128569114088
5.1,0.1,2.79408864824193,5.36925751742952,1,0,227764,0,0,0.0702695239087195
5.7,0.1,6.48348765110886,6.0202097037415,1,0,228786,1,0,0.652169807972257
4.6,0.1,2.42531654391038,5.73785168203207,1,0,229094,0,0,2.07454621116893
5.7,0.1,5.75747913769174,5.55684084303965,0,1,229096,1,0,0.000248803069644407
5.5,0.1,6.26149014105576,9.81809674587994,1,0,229414,0,0,0.00289748945198755
